codigo,nome,unidade,frequencia,primeiro_valor,ultimo_valor,origem
179,Fundo de renda fixa-capital estrangeiro - Aplicações em quotas de fundos,u.m.c. (mil),M,1993-05-31,2001-03-01 00:00:00,Sisbacen PESP300
176,Fundo de renda fixa-capital estrangeiro - Aplicações em títulos federais,u.m.c. (mil),M,1993-05-31,2001-03-01 00:00:00,Sisbacen PESP300
193,Índice de preços ao consumidor-São Paulo (IPC-Fipe),Var. % mensal,M,1939-02-28,2023-06-01 00:00:00,Fipe
187,Depósitos especiais remunerados - Circular 2369,u.m.c. (mil),M,1993-09-30,1995-12-01 00:00:00,Sisbacen PDER300
209,Poupança rural - Exigibilidades,u.m.c. (mil),M,1991-12-31,1996-06-01 00:00:00,Sisbacen PESP300
206,Cesta básica,u.m.c.,M,1990-03-01,2019-09-01 00:00:00,Procon-SP
208,Poupança SBPE - Aplicações,u.m.c. (mil),M,1992-03-31,1997-10-01 00:00:00,Sisbacen PESP300
210,Poupança rural - Aplicações,u.m.c. (mil),M,1991-12-31,1996-06-01 00:00:00,Sisbacen PESP300
213,Fundo de renda fixa-curto prazo - Patrimônio líquido,u.m.c. (mil),D,1994-05-02,1995-12-29 00:00:00,Sisbacen PFAF360
195,Depósitos de poupança a partir de 04.05.2012 - Rentabilidade no período,% a.m.,D,2012-05-04,2023-07-24 00:00:00,BCB-Demab
215,Fundo de renda fixa-curto prazo - Rentabilidade diária (%),% a.d.,D,1994-05-02,1995-12-29 00:00:00,Sisbacen PFAF360
217,Fundo de renda fixa-curto prazo - Aplicações em operações compromissadas,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
216,Fundo de renda fixa-curto prazo - Aplicações em depósitos obrigatórios,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
196,Depósitos de poupança a partir de 04.05.2012 - Rentabilidade no período (1º dia do mês),% a.m.,M,2012-06-01,2023-07-01 00:00:00,BCB-Demab
194,Índice de custo de vida (ICV),Var. % mensal,M,1993-01-31,2020-02-01 00:00:00,Dieese
207,Poupança SBPE - Exigibilidades,u.m.c. (mil),M,1992-04-30,1997-11-01 00:00:00,Sisbacen PESP300
214,Fundo de renda fixa-curto prazo - Captação líquida,u.m.c. (mil),D,1994-05-02,1995-12-29 00:00:00,Sisbacen PFAF360
220,Fundo de renda fixa-curto prazo - Aplicações em títulos do Banco Central,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
236,Fundo de conversão-capital estrangeiro - Patrimônio líquido,u.m.c. (mil),D,1993-05-31,2004-03-31 00:00:00,Sisbacen PESP300
238,Fundo de conversão-capital estrangeiro - Rentabilidade diária (%),% a.d.,D,1993-05-31,2004-03-31 00:00:00,Sisbacen PESP300
234,Fundo de investimento-capital estrangeiro - Captação líquida,u.m.c. (mil),D,1993-05-31,2001-03-30 00:00:00,Sisbacen PESP300
226,Taxa referencial (TR),% a.m.,D,1991-02-01,2023-07-24 00:00:00,BCB-Demab
232,Fundo de comodities - Outras aplicações,u.m.c. (mil),M,1992-12-21,1995-12-01 00:00:00,Sisbacen PESP300
229,Índice de preços ao consumidor-série r (IPC-r),Var. % mensal,M,1994-07-31,1995-06-01 00:00:00,IBGE
218,Fundo de renda fixa-curto prazo - Aplicações em quotas FIEX,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
237,Fundo de conversão-capital estrangeiro - Captação líquida,u.m.c. (mil),D,1993-05-31,2004-03-31 00:00:00,Sisbacen PESP300
219,Fundo de renda fixa-curto prazo - Aplicações em títulos do Tesouro Nacional,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
239,Saldo diário de depósitos de poupança - SBPE,u.m.c. (mil),D,1991-08-22,2023-07-18 00:00:00,Sisbacen PESP300
204,Depósitos de poupança a partir de 04.05.2012 - Rentabilidade adicional no período,% a.m.,D,2012-05-04,2023-07-24 00:00:00,BCB-Demab
212,Fundo de aplicações financeiras - Aplicações em títulos do Banco Central,u.m.c. (mil),M,1991-04-30,1995-11-01 00:00:00,Sisbacen PESP300
240,Captação líquida diária de depósitos de poupança - SBPE,u.m.c. (mil),D,1991-08-22,2023-07-18 00:00:00,Sisbacen PESP300
241,Saldo diário de depósitos de poupança - Rural,u.m.c. (mil),D,1991-08-22,2023-07-18 00:00:00,Sisbacen PESP300
225,Índice de Preços ao Produtor Amplo - Disponibilidade Interna,Var. % mensal,M,1944-02-29,2023-06-01 00:00:00,FGV
221,Fundo de renda fixa-curto prazo - Aplicações em títulos privados,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
233,Fundo de investimento-capital estrangeiro - Patrimônio líquido,u.m.c. (mil),D,1993-05-03,2001-11-06 00:00:00,Sisbacen PESP300
242,Captação líquida diária de depósitos de poupança - Rural,u.m.c. (mil),D,1991-08-22,2023-07-18 00:00:00,Sisbacen PESP300
244,Captação líquida pós-fixada de depósitos a prazo (CDB/RDB) - Total,u.m.c. (mil),D,1992-02-28,2023-06-30 00:00:00,Sisbacen PESP300
248,Captação prefixada de depósitos a prazo (CDB/RDB) - Pessoas físicas,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
243,Captação líquida prefixada de depósitos a prazo (CDB/RDB) - Total,u.m.c. (mil),D,1992-02-28,2023-06-30 00:00:00,Sisbacen PESP300
245,Captação prefixada de depósitos a prazo (CDB/RDB) - Instituições financeiras,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
249,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Instituições financeiras,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
250,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Investidores institucionais,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
252,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Pessoas físicas,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
251,Captação pós-fixada de depósitos a prazo (CDB/RDB) - Pessoas jurídicas,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
253,Taxa básica financeira (TBF),% a.m.,D,1995-07-01,2023-07-24 00:00:00,BCB-Demab
254,Taxa básica financeira pro-rata (TBF pro-rata),% a.d.,D,1995-07-01,2023-07-24 00:00:00,BCB-Demab
256,Taxa de juros de longo prazo - TJLP,% a.a.,M,1994-12-01,2023-09-01 00:00:00,BCB-Demab
257,Fundo de investimento financeiro - FIF CP - Patrimônio líquido,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
258,Fundo de investimento financeiro - FIF CP - Captação líquida,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
246,Captação prefixada de depósitos a prazo (CDB/RDB) - Investidores institucionais,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
259,Fundo de investimento financeiro - FIF CP - Rentabilidade diária (%),% a.d.,D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
247,Captação prefixada de depósitos a prazo (CDB/RDB) - Pessoas jurídicas,u.m.c. (mil),D,1992-02-28,2023-07-20 00:00:00,Sisbacen PESP300
260,Fundo de investimento financeiro - FIF 30 - Patrimônio líquido,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
263,Fundo de investimento financeiro - FIF 60 - Patrimônio liquído,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
266,Fundo de investimento financeiro - FIF 90 - Patrimônio liquído,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
264,Fundo de investimento financeiro - FIF 60 - Captação líquida,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
265,Fundo de investimento financeiro - FIF 60 - Rentabilidade diária (%),% a.d.,D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
269,Fundo de investimento financeiro - FIF total - Patrimônio líquido - diário,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,Sisbacen PFIF300
267,Fundo de investimento financeiro - FIF 90 - Captação líquida,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
268,Fundo de investimento financeiro - FIF 90 - Rentabilidade diária (%),% a.d.,D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
270,Fundo de investimento financeiro - FIF total - Captação líquida,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,CVM
272,Índice de preços ao consumidor (IPC-Fipe) - Segunda quadrissemana,Var. % mensal,M,1991-01-31,2023-07-01 00:00:00,Fipe
276,Fundo de investimento financeiro - FIF CP - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
222,Fundo de renda fixa-curto prazo - Aplicações em títulos estaduais e municipais,u.m.c. (mil),M,1994-05-02,1995-11-01 00:00:00,Sisbacen PFAF360
235,Fundo de investimento-capital estrangeiro - Rentabilidade diária (%),% a.d.,D,1993-05-03,2001-11-06 00:00:00,Sisbacen PESP300
227,Taxa referencial pro-rata (TR pro-rata),% a.d.,D,1993-06-01,2023-07-24 00:00:00,BCB-Demab
275,Fundo de investimento financeiro - FIF CP - Resgates,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
277,Fundo de investimento financeiro - FIF CP - Margem de garantia,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
278,Fundo de investimento financeiro - FIF CP - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
279,Fundo de investimento financeiro - FIF CP - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
261,Fundo de investimento financeiro - FIF 30 - Captação líquida,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
281,Fundo de investimento financeiro - FIF 30 - Resgates,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
283,Fundo de investimento financeiro - FIF 30 - Margem de garantia,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
282,Fundo de investimento financeiro - FIF 30 - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
284,Fundo de investimento financeiro - FIF 30 - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
285,Fundo de investimento financeiro - FIF 30 - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
286,Fundo de investimento financeiro - FIF 60 - Captação,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
287,Fundo de investimento financeiro - FIF 60 - Resgates,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
274,Fundo de investimento financeiro - FIF CP - Captação,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
288,Fundo de investimento financeiro - FIF 60 - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
273,Unidade padrão de capital (UPC),u.m.c.,M,1964-10-31,2018-09-01 00:00:00,BCB-Denor
289,Fundo de investimento financeiro - FIF 60 - Margem de garantia,u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
290,Fundo de investimento financeiro - FIF 60 - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
293,Fundo de investimento financeiro - FIF 90 - Resgates,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
292,Fundo de investimento financeiro - FIF 90 - Captação,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
291,Fundo de investimento financeiro - FIF 60 - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-10-02,1999-07-30 00:00:00,Sisbacen PFIF300
294,Fundo de investimento financeiro - FIF 90 - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
296,Fundo de investimento financeiro - FIF 90 - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
280,Fundo de investimento financeiro - FIF 30 - Captação,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
295,Fundo de investimento financeiro - FIF 90 - Margem de garantia,u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
297,Fundo de investimento financeiro - FIF 90 - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
298,Fundo de investimento financeiro - FIF total - Captação,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,CVM
299,Fundo de investimento financeiro - FIF total - Resgates,u.m.c. (mil),D,1995-08-01,2006-12-26 00:00:00,CVM
301,Fundo de investimento financeiro - FIF total - Margem de garantia,u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
302,Fundo de investimento financeiro - FIF total - Posições em derivativos (mercado de opções/Box),u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
303,Fundo de investimento financeiro - FIF total - Posições em derivativos (SWAP),u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
304,Fundo de investimento financeiro - FIF CP - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
305,Fundo de investimento financeiro - FIF CP - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
306,Fundo de investimento financeiro - FIF CP - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
307,Fundo de investimento financeiro - FIF CP - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
262,Fundo de investimento financeiro - FIF 30 - Rentabilidade diária (%),% a.d.,D,1995-08-01,1999-07-30 00:00:00,Sisbacen PFIF300
308,Fundo de investimento financeiro - FIF CP - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
309,Fundo de investimento financeiro - FIF CP - Aplicações em debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
310,Fundo de investimento financeiro - FIF CP - Aplicações em letras hipotecárias,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
317,Fundo de investimento financeiro - FIF CP - Outras aplicações,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
300,Fundo de investimento financeiro - FIF total - Posições em derivativos (mercado futuro),u.m.c. (mil),D,1995-08-01,2004-03-31 00:00:00,Sisbacen PFIF300
313,Fundo de investimento financeiro - FIF CP - Aplicações em warrants,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
311,Fundo de investimento financeiro - FIF CP - Aplicações em letras de câmbio,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
315,Fundo de investimento financeiro - FIF CP - Aplicações em ações para conversão de debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
316,Fundo de investimento financeiro - FIF CP - Aplicações em ações de companhias abertas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
314,Fundo de investimento financeiro - FIF CP - Aplicações em export notes,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
230,Fundo de comodities - Aplicações em direitos creditórios cotas-partes,u.m.c. (mil),M,1992-12-21,1995-11-01 00:00:00,Sisbacen PESP300
318,Fundo de investimento financeiro - FIF CP - Aplicações em operações compromissadas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
327,Fundo de investimento financeiro - FIF 30 - Aplicações em ouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
323,Fundo de investimento financeiro - FIF 30 - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
338,Fundo de investimento financeiro - FIF 60 - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
334,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
320,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
335,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
324,Fundo de investimento financeiro - FIF 30 - Aplicações em debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
322,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
336,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
333,Fundo de investimento financeiro - FIF 30 - Aplicações em operações compromissadas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
339,Fundo de investimento financeiro - FIF 60 - Aplicações em debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
319,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
331,Fundo de investimento financeiro - FIF 30 - Aplicações em ações de companhias abertas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
326,Fundo de investimento financeiro - FIF 30 - Aplicações em letras de câmbio,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
321,Fundo de investimento financeiro - FIF 30 - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
330,Fundo de investimento financeiro - FIF 30 - Aplicações em ações para conversão de debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
337,Fundo de investimento financeiro - FIF 60 - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
343,Fundo de investimento financeiro - FIF 60 - Aplicações em warrants,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
342,Fundo de investimento financeiro - FIF 60 - Aplicações em ouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
345,Fundo de investimento financeiro - FIF 60 - Aplicações em ações para conversão de debêntures,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
349,Fundo de investimento financeiro - FIF 90 - Aplicações em títulos de emissão do Tesouro,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
346,Fundo de investimento financeiro - FIF 60 - Aplicações em ações de companhias abertas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
350,Fundo de investimento financeiro - FIF 90 - Aplicações em títulos de emissão do Banco Central,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
348,Fundo de investimento financeiro - FIF 60 - Aplicações em operações compromissadas,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
351,Fundo de investimento financeiro - FIF 90 - Aplicações em títulos estaduais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
344,Fundo de investimento financeiro - FIF 60 - Aplicações em export notes,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
352,Fundo de investimento financeiro - FIF 90 - Aplicações em títulos municipais,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
353,Fundo de investimento financeiro - FIF 90 - Aplicações em CDB/RDB,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
341,Fundo de investimento financeiro - FIF 60 - Aplicações em letras de câmbio,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
347,Fundo de investimento financeiro - FIF 60 - Outras aplicações,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PEFI450
340,Fundo de investimento financeiro - FIF 60 - Aplicações em letras hipotecárias,u.m.c. (mil),S,1995-09-01,1999-07-26 00:00:00,Sisbacen PFIF300
